source,folder,category,detail
val_minutes,20260906_1859,chunk_count_mismatch,expected_chunks=58 but 50 radar_*.bin on disk
val_minutes,20260906_1900,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1902,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1903,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1904,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1905,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_1905,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1906,leftover_tmp,1 .tmp file(s): .capture.npz.10073.tmp
val_minutes,20260906_1906,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1907,chunk_count_mismatch,expected_chunks=58 but 19 radar_*.bin on disk
val_minutes,20260906_1908,chunk_count_mismatch,expected_chunks=58 but 16 radar_*.bin on disk
val_minutes,20260906_1913,leftover_tmp,1 .tmp file(s): .capture.npz.11461.tmp
val_minutes,20260906_1913,chunk_count_mismatch,expected_chunks=58 but 8 radar_*.bin on disk
val_minutes,20260906_1914,chunk_count_mismatch,expected_chunks=58 but 7 radar_*.bin on disk
val_minutes,20260906_1921,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1922,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1923,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1924,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1924,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1924,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1925,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1929,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1929,chunk_count_mismatch,expected_chunks=58 but 49 radar_*.bin on disk
val_minutes,20260906_1930,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1931,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1931,chunk_count_mismatch,expected_chunks=58 but 36 radar_*.bin on disk
val_minutes,20260906_1932,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_1932,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1932,chunk_count_mismatch,expected_chunks=58 but 39 radar_*.bin on disk
val_minutes,20260906_1933,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1933,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1933,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1936,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1936,chunk_count_mismatch,expected_chunks=58 but 47 radar_*.bin on disk
val_minutes,20260906_1938,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1939,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1940,leftover_tmp,1 .tmp file(s): .capture.npz.14793.tmp
val_minutes,20260906_1940,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1941,chunk_count_mismatch,expected_chunks=58 but 37 radar_*.bin on disk
val_minutes,20260906_1942,chunk_count_mismatch,expected_chunks=58 but 45 radar_*.bin on disk
val_minutes,20260906_1946,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1947,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1948,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_1948,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1948,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1948,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1950,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1952,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_1952,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1952,chunk_count_mismatch,expected_chunks=58 but 50 radar_*.bin on disk
val_minutes,20260906_1954,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1955,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1956,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1959,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2001,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2001,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2001,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2002,leftover_tmp,1 .tmp file(s): .capture.npz.18040.tmp
val_minutes,20260906_2002,chunk_count_mismatch,expected_chunks=58 but 26 radar_*.bin on disk
val_minutes,20260906_2003,chunk_count_mismatch,expected_chunks=58 but 54 radar_*.bin on disk
val_minutes,20260906_2004,chunk_count_mismatch,expected_chunks=58 but 35 radar_*.bin on disk
val_minutes,20260906_2104,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2105,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2108,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2111,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2111,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2111,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2117,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2118,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2118,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2118,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2125,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2126,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2128,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2129,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2129,chunk_count_mismatch,expected_chunks=58 but 49 radar_*.bin on disk
val_minutes,20260906_2131,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2131,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2131,chunk_count_mismatch,expected_chunks=58 but 34 radar_*.bin on disk
val_minutes,20260906_2133,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2133,chunk_count_mismatch,expected_chunks=58 but 51 radar_*.bin on disk
val_minutes,20260906_2136,manifest_error,Radar produced no complete 10-frame chunks for this minute.
val_minutes,20260906_2136,missing_xytracking,no xy-tracking.json
val_minutes,20260906_2138,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2138,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
val_minutes,20260906_2140,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2140,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2140,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2141,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2142,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2144,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2144,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2144,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2145,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2146,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2147,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2151,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2151,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2151,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2152,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2152,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2152,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2152,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2153,leftover_tmp,1 .tmp file(s): xy-tracking.json.tmp
val_minutes,20260906_2153,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2154,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2155,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2155,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2155,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2156,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2156,chunk_count_mismatch,expected_chunks=58 but 41 radar_*.bin on disk
val_minutes,20260906_2157,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2157,chunk_count_mismatch,expected_chunks=58 but 31 radar_*.bin on disk
val_minutes,20260906_2159,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2200,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2201,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2201,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2201,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2202,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2203,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2204,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2204,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2204,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2206,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2207,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2209,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2210,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2212,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2212,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2212,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2214,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2215,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2215,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2215,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2216,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2216,chunk_count_mismatch,expected_chunks=58 but 22 radar_*.bin on disk
val_minutes,20260906_2219,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2219,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2219,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2220,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2223,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2223,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2223,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2224,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2224,chunk_count_mismatch,expected_chunks=58 but 28 radar_*.bin on disk
val_minutes,20260906_2226,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2226,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2226,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2227,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2228,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2229,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2229,chunk_count_mismatch,expected_chunks=58 but 36 radar_*.bin on disk
val_minutes,20260906_2231,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2231,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2231,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2232,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2232,chunk_count_mismatch,expected_chunks=58 but 30 radar_*.bin on disk
val_minutes,20260906_2235,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2236,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2241,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2242,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2242,chunk_count_mismatch,expected_chunks=58 but 54 radar_*.bin on disk
val_minutes,20260906_2243,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2243,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2243,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2246,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2247,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2249,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2249,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2251,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2253,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2254,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2254,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2254,chunk_count_mismatch,expected_chunks=58 but 47 radar_*.bin on disk
val_minutes,20260906_2255,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2256,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2258,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2259,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2259,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2301,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2303,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2306,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2307,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2307,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2307,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2307,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2311,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2312,leftover_tmp,1 .tmp file(s): .capture.npz.33714.tmp
val_minutes,20260906_2312,chunk_count_mismatch,expected_chunks=58 but 36 radar_*.bin on disk
val_minutes,20260906_2313,chunk_count_mismatch,expected_chunks=58 but 53 radar_*.bin on disk
val_minutes,20260906_2314,chunk_count_mismatch,expected_chunks=58 but 17 radar_*.bin on disk
val_minutes,20260906_2319,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2319,chunk_count_mismatch,expected_chunks=58 but 44 radar_*.bin on disk
val_minutes,20260906_2320,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2320,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2320,chunk_count_mismatch,expected_chunks=58 but 41 radar_*.bin on disk
val_minutes,20260906_2322,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2323,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2323,chunk_count_mismatch,expected_chunks=58 but 40 radar_*.bin on disk
val_minutes,20260906_2324,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2325,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2325,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2325,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2325,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2326,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2326,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2326,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2327,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2327,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_2327,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2328,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2333,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_2333,unknown_label,label 'present' not in taxonomy
val_minutes,20260906_2333,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2334,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_2334,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2334,chunk_count_mismatch,expected_chunks=58 but 39 radar_*.bin on disk
val_minutes,20260906_2337,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2338,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_2341,leftover_tmp,1 .tmp file(s): .capture.npz.38232.tmp
val_minutes,20260906_2341,chunk_count_mismatch,expected_chunks=58 but 22 radar_*.bin on disk
val_minutes,20260906_2342,chunk_count_mismatch,expected_chunks=58 but 44 radar_*.bin on disk
val_minutes,20260906_2343,chunk_count_mismatch,expected_chunks=58 but 6 radar_*.bin on disk
val_minutes,20260907_2248,malformed_manifest,parse_mode=json_partial
val_minutes,20260907_2248,unknown_label,label 'empty' not in taxonomy
val_minutes,20260907_2248,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2249,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2250,malformed_manifest,parse_mode=json_partial
val_minutes,20260907_2250,unknown_label,label 'empty' not in taxonomy
val_minutes,20260907_2250,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2251,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2252,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260907_2252,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2252,chunk_count_mismatch,expected_chunks=58 but 38 radar_*.bin on disk
val_minutes,20260907_2254,malformed_manifest,parse_mode=json_partial
val_minutes,20260907_2254,unknown_label,label 'empty' not in taxonomy
val_minutes,20260907_2254,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2256,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2256,chunk_count_mismatch,expected_chunks=58 but 41 radar_*.bin on disk
val_minutes,20260907_2305,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2306,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260907_2306,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260907_2306,chunk_count_mismatch,expected_chunks=58 but 50 radar_*.bin on disk
val_minutes,20260907_2308,chunk_count_mismatch,expected_chunks=58 but 46 radar_*.bin on disk
val_minutes,20260907_2309,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260907_2309,chunk_count_mismatch,expected_chunks=58 but 45 radar_*.bin on disk
val_minutes,20260908_0031,leftover_tmp,1 .tmp file(s): xy-tracking.json.tmp
val_minutes,20260908_0031,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0032,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0033,malformed_manifest,parse_mode=json_partial
val_minutes,20260908_0033,unknown_label,label 'present' not in taxonomy
val_minutes,20260908_0033,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0034,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0035,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0037,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0037,manifest_error,Synchronized container finalization failed: dictionary changed size during iteration
val_minutes,20260908_0038,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0040,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0044,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260908_0044,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0044,chunk_count_mismatch,expected_chunks=58 but 51 radar_*.bin on disk
val_minutes,20260908_0048,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0048,chunk_count_mismatch,expected_chunks=58 but 46 radar_*.bin on disk
val_minutes,20260908_0050,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0051,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0052,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0055,malformed_manifest,parse_mode=json_partial
val_minutes,20260908_0055,unknown_label,label 'empty' not in taxonomy
val_minutes,20260908_0055,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0056,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0101,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260908_0102,chunk_count_mismatch,expected_chunks=58 but 40 radar_*.bin on disk
val_minutes,20260908_0103,chunk_count_mismatch,expected_chunks=58 but 42 radar_*.bin on disk
test_minutes,20260915_1941,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1941,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1942,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1942,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1943,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1943,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1944,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1944,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1945,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1945,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1946,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1946,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1947,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1947,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1948,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1948,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1949,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1949,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1950,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1950,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1951,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1951,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1952,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1952,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1953,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1953,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1954,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1954,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1955,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1955,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1956,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1956,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1957,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1957,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1958,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1958,missing_xytracking,no xy-tracking.json
test_minutes,20260915_1959,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_1959,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2000,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2000,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2001,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2001,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2002,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2002,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2003,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2003,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2004,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2004,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2005,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2005,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2006,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2006,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2007,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2007,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2008,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2008,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2009,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2009,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2010,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2010,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2011,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2011,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2012,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2012,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2013,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2013,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2014,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2014,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2015,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2015,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2016,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2016,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2017,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2017,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2018,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2018,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2019,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2019,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2020,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2020,missing_xytracking,no xy-tracking.json
test_minutes,20260915_2021,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260915_2021,missing_xytracking,no xy-tracking.json
